training_losses,test_losses
4920.7236328125,6039.05615234375
6062.27734375,6246.117296006944
6689.5966796875,6310.977593315973
5518.7490234375,6162.19873046875
6371.55029296875,6009.906358506944
4528.27294921875,5993.00390625
5900.5029296875,6305.825737847223
6085.72705078125,6767.054741753473
5812.3046875,7241.59228515625
5389.9716796875,7482.573676215277
9183.91015625,7721.261664496527
6805.33251953125,7083.586317274306
5592.73291015625,6513.117947048611
5717.1806640625,6033.047905815973
5494.1943359375,6342.790093315973
5816.1181640625,6718.072862413194
4937.7900390625,6656.705023871527
5903.71875,6530.056694878473
5512.29638671875,6132.439073350694
4621.5966796875,6056.480523003473
6236.8857421875,6167.316569010417
5912.46435546875,6283.131781684027
7054.95703125,6108.360948350694
5616.9033203125,6041.202690972223
7342.3955078125,6052.746473524306
4775.1806640625,6306.524956597223
5399.4013671875,6273.897840711806
5446.802734375,6296.296549479167
7320.2353515625,6150.915418836806
5481.1748046875,5917.7685546875
5689.783203125,5988.142469618056
5829.3671875,6240.195421006944
6824.908203125,6534.013454861111
6902.51025390625,6834.390570746527
5992.822265625,6501.199164496527
8001.705078125,5981.865831163194
4844.38623046875,6004.5244140625
5998.80517578125,6221.251356336806
6609.8046875,6257.962944878473
5435.92431640625,6081.55615234375
6320.50830078125,5937.222005208333
4460.2646484375,5950.802517361111
5832.93798828125,6338.575249565973
6047.4521484375,6825.416015625
5725.39111328125,7279.342176649306
5328.5302734375,7422.554958767361
9089.0400390625,7556.851833767361
6740.37353515625,6882.892198350694
5511.7421875,6343.534016927083
5643.4345703125,5995.762478298611
5426.734375,6342.210177951389
5740.98193359375,6656.837944878473
4885.18896484375,6522.259223090277
5852.5380859375,6362.934244791667
5429.412109375,6032.374782986111
4560.31005859375,6024.739908854167
6181.8212890625,6156.22412109375
5864.2314453125,6245.742513020833
6997.6884765625,6039.6328125
5524.951171875,5968.937065972223
7233.2021484375,6021.927842881944
4713.53759765625,6317.211968315973
5354.21142578125,6265.717881944444
5404.5078125,6264.529351128473
7278.29736328125,6084.774631076389
5437.2490234375,5865.535834418402
5643.9462890625,5977.410861545139
5761.55078125,6277.755859375
6744.5283203125,6581.133463541667
6803.890625,6851.388237847223
5950.5458984375,6461.152777777777
7925.1748046875,5917.363498263889
4773.6640625,5960.861599392361
5929.0439453125,6192.027994791667
6530.19580078125,6223.439181857639
5361.16015625,6030.747287326389
6266.05810546875,5873.600748697917
4394.6396484375,5887.909016927083
5777.7626953125,6304.768500434027
5998.9453125,6826.593695746527
5643.45751953125,7292.970594618056
5262.7509765625,7414.834418402777
8995.365234375,7498.971842447917
6661.52392578125,6799.84814453125
5430.45849609375,6275.334852430556
5576.11328125,5930.323649088542
5344.2158203125,6263.03662109375
5664.89501953125,6567.51953125
4823.2373046875,6448.063856336806
5801.81787109375,6294.877821180556
5359.724609375,5974.801595052083
4501.734375,5975.300998263889
6120.451171875,6115.014485677083
5820.8486328125,6215.0791015625
6938.17578125,6008.186360677083
5434.71044921875,5925.224853515625
7140.38818359375,5941.981201171875
4645.392578125,6202.334689670139
5294.021484375,6153.797092013889
5369.5224609375,6153.89111328125
7224.92431640625,5989.110080295139
5397.2314453125,5815.975911458333
5597.03125,5967.385525173611
5687.3896484375,6319.192491319444
6661.0380859375,6680.236219618056
6705.3740234375,6999.344075520833
5909.33203125,6573.928168402777
7868.630859375,5918.226833767361
4697.23876953125,5860.810546875
5841.22900390625,6079.386935763889
6446.1357421875,6119.693793402777
5280.2021484375,5945.03955078125
6212.4365234375,5807.374186197917
4332.25390625,5845.856119791667
5734.6376953125,6329.207736545139
5945.31982421875,6910.614854600694
5552.5908203125,7399.933919270833
5190.529296875,7490.28173828125
8900.583984375,7504.16845703125
6566.3515625,6754.372287326389
5338.16796875,6221.61474609375
5499.1357421875,5867.941704644098
5259.072265625,6176.869737413194
5589.94189453125,6433.830783420139
4763.7490234375,6292.514051649306
5752.7861328125,6143.749674479167
5291.033203125,5891.081922743056
4435.02685546875,5959.633246527777
6048.66259765625,6138.292643229167
5754.716796875,6250.980577256944
6880.2470703125,6004.523274739583
5332.07421875,5883.964274088542
7042.2744140625,5855.610812717014
4575.3857421875,6075.015299479167
5231.046875,6023.611762152777
5338.26611328125,6017.097601996527
7165.6962890625,5871.960557725694
5340.322265625,5764.763726128473
5553.53857421875,5958.093478732639
5625.6240234375,6308.876085069444
6563.068359375,6628.838650173611
6610.154296875,6860.32666015625
5853.08642578125,6385.404622395833
7778.24365234375,5784.644694010417
4640.66748046875,5885.248643663194
5767.03955078125,6198.586751302083
6382.40185546875,6250.320963541667
5190.81103515625,6011.457573784723
6175.00390625,5783.533745659723
4264.2373046875,5744.2783203125
5680.185546875,6121.396647135417
5887.9130859375,6636.184299045139
5472.197265625,7052.640896267361
5129.638671875,7074.397026909723
8802.2587890625,7052.1875
6490.314453125,6393.485026041667
5251.11669921875,5966.09521484375
5437.5947265625,5837.755316840277
5196.59228515625,6257.910319010417
5515.0771484375,6559.502875434027
4718.439453125,6379.390245225694
5696.59228515625,6180.961588541667
5228.98486328125,5836.747287326389
4379.20361328125,5852.495062934027
5981.017578125,6012.024251302083
5667.84228515625,6117.45556640625
6811.9013671875,5893.689615885417
5239.91845703125,5794.505506727431
6964.166015625,5820.993055555556
4510.109375,6086.477756076389
5177.7177734375,6019.051052517361
5308.2412109375,5997.676812065973
7029.25390625,5827.52587890625
5297.16552734375,5714.594265407986
5486.78466796875,5918.203016493056
5566.7529296875,6294.087456597223
6485.17138671875,6632.896918402777
6486.1171875,6861.984157986111
5778.30859375,6344.118272569444
7691.29345703125,5740.332411024306
4586.9541015625,5843.711697048611
5713.37060546875,6127.08984375
6302.970703125,6141.163628472223
5100.40966796875,5896.848524305556
6111.8642578125,5692.297960069444
4220.29296875,5696.27099609375
5585.5068359375,6143.617350260417
5832.5234375,6658.173177083333
5368.0537109375,7030.05029296875
5056.8388671875,6981.549099392361
8649.34765625,6966.644802517361
6440.9306640625,6332.628472222223
5143.771484375,5925.538547092014
5367.11328125,5761.974093967014
5075.716796875,6123.852647569444
5439.0849609375,6389.721950954861
4646.87109375,6242.008843315973
5655.09619140625,6084.772569444444
5162.55859375,5769.878282335069
4335.5595703125,5790.368462456598
5914.6796875,5940.918104383681
5578.8310546875,6040.558322482639
6728.09423828125,5819.954210069444
5152.50732421875,5716.701931423611
6872.7841796875,5754.030436197917
4455.595703125,6019.358289930556
5112.06982421875,5940.1123046875
5281.9150390625,5910.519151475694
6953.10693359375,5750.248697916667
5242.5517578125,5627.468777126736
5435.23974609375,5795.663601345486
5512.8642578125,6092.008517795139
6421.47265625,6332.042805989583
6423.73779296875,6454.877495659723
5710.00390625,5979.64990234375
7546.5068359375,5584.643581814236
4558.423828125,5939.5615234375
5651.974609375,6282.982313368056
6261.00390625,6268.024088541667
5017.8095703125,5943.224555121527
6087.8740234375,5657.616997612848
4147.42724609375,5609.003580729167
5523.255859375,5981.618218315973
5793.640625,6456.024956597223
5302.0068359375,6767.779893663194
5003.611328125,6681.547960069444
8525.072265625,6643.578830295139
6405.158203125,6123.782118055556
5071.611328125,5807.835774739583
5318.6640625,5730.526502821181
4994.56982421875,6099.946017795139
5373.015625,6354.298122829861
4597.7939453125,6196.950954861111
5613.0302734375,6042.452256944444
5107.8291015625,5722.014838324652
4273.97607421875,5712.229763454861
5854.27587890625,5829.690863715277
5535.849609375,5910.130533854167
6668.5400390625,5727.614230685764
5082.634765625,5649.334255642361
6805.5751953125,5694.631564670139
4408.939453125,5939.538465711806
5057.45849609375,5852.900227864583
5257.158203125,5823.136501736111
6901.041015625,5679.150037977431
5201.5869140625,5580.819661458333
5389.736328125,5764.196831597223
5459.890625,6067.883680555556
6355.384765625,6327.415147569444
6350.90234375,6466.594835069444
5658.513671875,5982.178168402777
7463.42529296875,5544.989990234375
4498.9140625,5845.667643229167
5603.568359375,6157.568250868056
6191.22607421875,6127.885362413194
4951.3916015625,5828.337348090277
6038.0732421875,5583.471652560764
4088.8447265625,5581.068332248264
5475.6015625,6029.452582465277
5754.6298828125,6527.795030381944
5227.36181640625,6817.3271484375
4953.0751953125,6676.715006510417
8456.5732421875,6590.335232204861
6350.10546875,6042.025499131944
5000.0302734375,5730.721055772569
5256.009765625,5700.094943576389
4931.25732421875,6086.895073784723
5312.69873046875,6336.658799913194
4556.1943359375,6146.930718315973
5576.521484375,5973.352756076389
5049.2138671875,5662.237901475694
4215.7509765625,5671.015977647569
5793.52197265625,5805.558078342014
5482.9716796875,5895.620930989583
6608.94140625,5700.182481553819
5023.5234375,5604.876871744792
6743.03125,5634.307047526042
4364.2216796875,5893.832085503473
5006.119140625,5826.878472222223
5224.001953125,5804.971896701389
6864.4296875,5649.193739149306
5158.595703125,5518.487277560764
5349.0078125,5687.850124782986
5414.01123046875,5970.392523871527
6298.1689453125,6207.907497829861
6288.38671875,6321.194118923611
5608.49462890625,5850.263509114583
7389.92724609375,5493.462809244792
4447.28515625,5897.793294270833
5555.3623046875,6232.488932291667
6141.318359375,6174.320963541667
4886.8359375,5830.72216796875
5990.240234375,5550.014973958333
4027.84326171875,5544.072211371527
5422.66552734375,6011.333441840277
5714.27783203125,6522.927029079861
5163.40185546875,6808.109157986111
4907.49462890625,6640.087293836806
8382.150390625,6534.472330729167
6307.6689453125,5988.297200520833
4939.03662109375,5681.542344835069
5212.3017578125,5640.652587890625
4860.83544921875,6013.22705078125
5253.712890625,6256.710015190973
4515.798828125,6084.182074652777
5541.0908203125,5922.332356770833
5004.521484375,5609.460774739583
4166.91357421875,5616.231174045139
5741.90625,5757.162516276042
5440.7470703125,5855.16796875
6558.9482421875,5658.834879557292
4953.6640625,5555.956081814236
6672.5009765625,5569.534912109375
4323.5595703125,5810.706868489583
4959.3720703125,5742.954372829861
5192.5146484375,5719.792399088542
6816.54150390625,5580.713650173611
5115.322265625,5480.986979166667
5307.77880859375,5659.313313802083
5364.69921875,5941.5654296875
6239.1455078125,6177.772352430556
6225.9541015625,6288.594075520833
5562.68896484375,5817.854112413194
7313.5205078125,5463.009548611111
4397.8115234375,5859.077853732639
5495.47705078125,6189.517035590277
6081.2724609375,6126.822591145833
4822.4111328125,5788.443956163194
5943.6435546875,5522.267415364583
3971.30029296875,5529.285698784723
5373.96484375,6008.459852430556
5669.650390625,6520.979166666667
5101.6328125,6804.287760416667
4859.234375,6631.849392361111
8313.841796875,6527.907877604167
6262.91015625,5984.324435763889
4887.87255859375,5667.386013454861
5177.33203125,5570.444688585069
4787.40478515625,5916.0126953125
5202.37744140625,6172.857584635417
4468.80322265625,6028.832845052083
5499.181640625,5879.344563802083
4962.39208984375,5565.603162977431
4122.02734375,5560.953911675348
5683.060546875,5705.738118489583
5387.083984375,5806.397705078125
6493.11328125,5626.260769314236
4888.42578125,5527.305799696181
6610.77783203125,5506.887586805556
4277.11083984375,5703.405192057292
4905.9892578125,5648.305474175348
5157.8994140625,5628.889811197917
6760.35791015625,5512.718478732639
5071.29150390625,5491.197157118056
5259.9345703125,5710.347629123264
5315.041015625,6007.78271484375
6177.5185546875,6235.740234375
6164.38232421875,6338.088975694444
5510.7939453125,5861.703830295139
7254.1630859375,5489.538384331598
4340.1025390625,5832.552300347223
5439.162109375,6137.428059895833
6020.203125,6060.05712890625
4759.6279296875,5753.796657986111
5889.072265625,5571.727864583333
3907.89404296875,5687.512532552083
5319.06884765625,6338.611165364583
5623.16748046875,6958.551432291667
5048.8603515625,7281.461588541667
4816.890625,7038.077853732639
8234.9306640625,6890.76953125
6217.25,6255.074978298611
4843.9990234375,5861.028157552083
5132.060546875,5550.299831814236
4705.642578125,5761.672146267361
5149.4365234375,5969.00927734375
4408.49658203125,5865.235894097223
5436.5576171875,5745.427761501736
4890.0458984375,5573.292833116319
4076.00146484375,5727.934217664931
5617.357421875,6004.384385850694
5321.75244140625,6181.748372395833
6372.1259765625,5988.138997395833
4799.8154296875,5853.830729166667
6519.7119140625,5643.680040147569
4221.607421875,5603.859781901042
4834.17333984375,5601.907172309027
5088.986328125,5622.528021918402
6615.98828125,5717.839138454861
5003.08349609375,6368.723253038194
5185.6171875,7084.662977430556
5253.3408203125,7698.806803385417
6064.10791015625,8029.304524739583
6018.93359375,8123.356228298611
5413.8408203125,6977.716796875
7131.576171875,5847.562879774306
4127.59765625,5544.507731119792
5371.6201171875,5603.900444878473
5909.41015625,5575.56640625
4657.58984375,5531.875271267361
5673.1708984375,5724.923882378473
3776.6240234375,6143.10205078125
5343.88916015625,6919.9384765625
5548.14208984375,7200.552137586806
4988.005859375,7025.811360677083
4759.3955078125,6488.436360677083
8164.36279296875,6260.523166232639
6077.36767578125,5796.476101345486
4742.3037109375,5585.966606987848
5036.82763671875,5607.789252387152
4578.73388671875,5960.017442491319
5101.837890625,6206.258192274306
4367.1806640625,6084.437825520833
5415.6435546875,5970.529513888889
4783.560546875,5638.329155815973
4010.9306640625,5523.886094835069
5588.5185546875,5525.804172092014
5232.6494140625,5534.662923177083
6390.3505859375,5427.904079861111
4640.5712890625,5407.653103298611
6374.50537109375,5549.909884982639
4187.87109375,5818.12841796875
4827.77978515625,5627.90966796875
5088.6455078125,5518.128933376736
6681.77734375,5377.571506076389
4966.3466796875,5294.578531901042
5176.490234375,5453.115559895833
5219.283203125,5623.690809461806
6047.2294921875,5721.009657118056
5986.0849609375,5755.243326822917
5395.43359375,5452.933430989583
7069.7919921875,5388.087375217014
4213.54736328125,5939.720486111111
5280.60205078125,6136.285264756944
5878.9453125,5905.712293836806
4594.59423828125,5591.342556423611
5673.13818359375,5625.869466145833
3747.838134765625,6086.750542534723
5220.9404296875,7122.645616319444
5497.55029296875,7812.544976128473
4961.2265625,7745.744737413194
4768.74462890625,6922.319390190973
8151.408203125,6350.125162760417
6075.7470703125,5682.143446180556
4733.5107421875,5420.117919921875
4986.78076171875,5379.874267578125
4543.54248046875,5661.835801866319
